"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://midlandfloors.com/wp-content/themes/fixhero/assets/css/owl.carousel.css?ver=6.9.4","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1139","1139","1139","0.444","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.249","Wed, 20 Aug 2025 08:47:31 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/themes/fixhero/assets/css/owl.carousel.css?ver=6.9.4","2026-04-30 12:58:12"
"https://midlandfloors.com/wp-content/themes/fixhero/assets/js/owl.carousel.min.js?ver=2.2.1","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","10933","10933","10933","4.260","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.251","Wed, 20 Aug 2025 08:47:31 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/themes/fixhero/assets/js/owl.carousel.min.js?ver=2.2.1","2026-04-30 12:58:12"
"https://midlandfloors.com/wp-content/plugins/rselements/widgets/feature-list/feature-list.css?ver=6.9.4","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","370","370","370","0.144","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.249","Wed, 20 Aug 2025 08:45:42 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/plugins/rselements/widgets/feature-list/feature-list.css?ver=6.9.4","2026-04-30 12:58:12"
"https://midlandfloors.com/wp-content/plugins/rselements/widgets/fluent-custom/fluent-form-custom.css?ver=6.9.4","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","2070","2070","2070","0.807","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.249","Wed, 20 Aug 2025 08:45:42 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/plugins/rselements/widgets/fluent-custom/fluent-form-custom.css?ver=6.9.4","2026-04-30 12:58:12"
"https://midlandfloors.com/wp-content/plugins/rselements/widgets/counter/counter.css?ver=6.9.4","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1179","1179","1179","0.459","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.240","Wed, 20 Aug 2025 08:45:42 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/plugins/rselements/widgets/counter/counter.css?ver=6.9.4","2026-04-30 12:58:12"
"https://midlandfloors.com/wp-content/plugins/rselements/widgets/step-flow/step-flow.css?ver=6.9.4","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","784","784","784","0.306","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.255","Wed, 20 Aug 2025 08:45:42 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/plugins/rselements/widgets/step-flow/step-flow.css?ver=6.9.4","2026-04-30 12:58:12"
"https://midlandfloors.com/wp-includes/css/dashicons.min.css?ver=6.9.4","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.252","Mon, 24 Nov 2025 19:30:32 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-includes/css/dashicons.min.css?ver=6.9.4","2026-04-30 12:58:13"
"https://midlandfloors.com/wp-content/plugins/rselements/widgets/cost-calculator/cost-calculator.css?ver=6.9.4","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","999","999","999","0.389","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.266","Wed, 20 Aug 2025 08:45:42 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/plugins/rselements/widgets/cost-calculator/cost-calculator.css?ver=6.9.4","2026-04-30 12:58:13"
"https://midlandfloors.com/wp-content/plugins/fluentform/assets/js/fluent-forms-elementor-widget.js?ver=6.2.2","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","426","426","426","0.166","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.241","Fri, 24 Apr 2026 02:40:17 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/plugins/fluentform/assets/js/fluent-forms-elementor-widget.js?ver=6.2.2","2026-04-30 12:58:13"
"https://midlandfloors.com/wp-content/plugins/rselements/widgets/contact-box/contact-box.css?ver=6.9.4","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1140","1140","1140","0.444","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.251","Wed, 20 Aug 2025 08:45:42 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/plugins/rselements/widgets/contact-box/contact-box.css?ver=6.9.4","2026-04-30 12:58:13"
"https://midlandfloors.com/customized-commercial-floor-care-solutions/","text/html; charset=UTF-8","200","OK","Indexable","","Customized Commercial Floor Care Solutions","42","401","Tailored floor care for your industry, traffic, and brand. Targeted service, flexible scheduling, and no wasted spend.","118","721","","0","","0","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://midlandfloors.com/customized-commercial-floor-care-solutions/","","","","","","255770","30910","30910","12.045","","403","84","4.798","55.857","Fairly Hard","1.396","1","1","","46","39","0","100.000","44","25","0","2","2","0","","","","","786dfc8faf084052e5d493108820550c","2.305","","","","","en","1.1","","","","","","https://midlandfloors.com/customized-commercial-floor-care-solutions/","2026-04-30 12:58:11"
"https://midlandfloors.com/wp-content/uploads/elementor/google-fonts/css/inter.css?ver=1742231029","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1347","1347","1347","0.525","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.272","Mon, 17 Mar 2025 17:03:49 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/uploads/elementor/google-fonts/css/inter.css?ver=1742231029","2026-04-30 12:58:14"
"https://midlandfloors.com/staff-training/","text/html; charset=UTF-8","200","OK","Indexable","","Get in Touch with Midland Floor Care Services in DC","51","457","For Floor Care Services in DC, reach out to our team for inquiries, quotes, and scheduling. We're here to assist you.","117","720","","0","","0","Register Today!","15","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://midlandfloors.com/staff-training/","","","","","","258090","30411","30411","11.851","","244","35","6.971","49.629","Hard","1.004","1","1","","49","39","0","100.000","43","26","0","3","3","0","","","","","26038c839a90eb3f70c637ae64866906","2.555","","","","","en","1.1","","","","","","https://midlandfloors.com/staff-training/","2026-04-30 12:58:11"
"https://midlandfloors.com/wp-content/plugins/rselements/widgets/hover-tabs/hover-tabs.css?ver=6.9.4","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.256","Wed, 20 Aug 2025 08:45:42 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/plugins/rselements/widgets/hover-tabs/hover-tabs.css?ver=6.9.4","2026-04-30 12:58:14"
"https://midlandfloors.com/schedule-a-visit/","text/html; charset=UTF-8","200","OK","Indexable","","Book a Cleaning Service Visit in DC for Retail & Offices","56","478","Schedule your commercial cleaning visit today! Specializing in retail, government, and corporate office floor cleaning in DC","124","770","","0","","0","Get an Instant Quote and Schedule A Site Visit","46","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://midlandfloors.com/schedule-a-visit/","","","","","","318211","43387","43387","16.907","","361","93","3.882","66.738","Normal","1.179","1","1","","116","39","0","100.000","44","25","0","2","2","0","","","","","721763fa4bbcbbc9fdbdb966e851c79b","2.669","","","","","en","1.1","","","","","","https://midlandfloors.com/schedule-a-visit/","2026-04-30 12:58:12"
"https://midlandfloors.com/wp-content/plugins/rselements/widgets/image-hover-widget/image-hover-widget.css?ver=6.9.4","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3701","3701","3701","1.442","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.262","Wed, 20 Aug 2025 08:45:42 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/plugins/rselements/widgets/image-hover-widget/image-hover-widget.css?ver=6.9.4","2026-04-30 12:58:14"
"https://midlandfloors.com/wp-content/plugins/rselements/widgets/rs-pricing-table/rs-pricing-table.css?ver=6.9.4","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","91","91","91","0.035","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.255","Wed, 20 Aug 2025 08:45:42 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/plugins/rselements/widgets/rs-pricing-table/rs-pricing-table.css?ver=6.9.4","2026-04-30 12:58:14"
"https://midlandfloors.com/our-service-area/","text/html; charset=UTF-8","200","OK","Indexable","","Service Area: Washington DC, Maryland, and Virginia (DMV)","57","525","Commercial floor care across DC, Maryland, and Virginia. Carpet, tile and grout, hard surfaces, polished concrete, upholstery.","126","786","","0","","0","Midland Floor Care serves commercial clients across the DMV","59","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://midlandfloors.com/our-service-area/","","","","","","256616","31189","31189","12.154","","357","75","4.760","55.790","Fairly Hard","1.268","1","1","","46","39","0","100.000","44","26","0","2","2","0","","","","","1d706c7baf2f1867a5693b8349424f03","2.143","","","","","en","1.1","","","","","","https://midlandfloors.com/our-service-area/","2026-04-30 12:58:12"
"https://midlandfloors.com/wp-content/plugins/rselements/widgets/services/rs-service-grid.css?ver=6.9.4","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","2579","2579","2579","1.005","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.250","Wed, 20 Aug 2025 08:45:42 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/plugins/rselements/widgets/services/rs-service-grid.css?ver=6.9.4","2026-04-30 12:58:14"
"https://midlandfloors.com/wp-content/plugins/rselements/widgets/logo-widget/logo-widget.css?ver=6.9.4","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","365","365","365","0.142","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.260","Wed, 20 Aug 2025 08:45:42 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/plugins/rselements/widgets/logo-widget/logo-widget.css?ver=6.9.4","2026-04-30 12:58:14"
"https://midlandfloors.com/wp-content/themes/fixhero/assets/js/classie.js?ver=1.0.0","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","694","694","694","0.270","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.243","Wed, 20 Aug 2025 08:47:31 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/themes/fixhero/assets/js/classie.js?ver=1.0.0","2026-04-30 12:58:14"
"https://midlandfloors.com/wp-content/plugins/rselements/widgets/service-form/service-form.css?ver=6.9.4","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","693","693","693","0.270","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.248","Wed, 20 Aug 2025 08:45:42 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/plugins/rselements/widgets/service-form/service-form.css?ver=6.9.4","2026-04-30 12:58:15"
"https://midlandfloors.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1742228875","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","2869","2869","2869","1.118","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.267","Mon, 17 Mar 2025 16:27:55 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1742228875","2026-04-30 12:58:15"
"https://midlandfloors.com/wp-content/plugins/rselements/widgets/service-slider/service-slider-widget.css?ver=6.9.4","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","2157","2157","2157","0.841","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.262","Wed, 20 Aug 2025 08:45:42 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/plugins/rselements/widgets/service-slider/service-slider-widget.css?ver=6.9.4","2026-04-30 12:58:15"
"https://midlandfloors.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","30368","30368","30368","11.834","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.245","Mon, 28 Aug 2023 17:14:23 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1","2026-04-30 12:58:15"
"https://midlandfloors.com/wp-content/themes/fixhero-child/style.css?ver=6.9.4","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","267","267","267","0.104","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.232","Mon, 18 Dec 2023 10:51:33 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/themes/fixhero-child/style.css?ver=6.9.4","2026-04-30 12:58:15"
"https://midlandfloors.com/wp-content/themes/fixhero/assets/css/swiper.min.css?ver=6.9.4","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4525","4525","4525","1.763","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.244","Wed, 20 Aug 2025 08:47:31 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/themes/fixhero/assets/css/swiper.min.css?ver=6.9.4","2026-04-30 12:58:15"
"https://midlandfloors.com/wp-content/uploads/2023/12/logo-7.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","18144","18144","18144","7.070","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.253","Fri, 22 Dec 2023 10:12:04 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/uploads/2023/12/logo-7.png","2026-04-30 12:58:15"
"https://midlandfloors.com/wp-content/plugins/rselements/widgets/post-navigation/post-navigation.css?ver=6.9.4","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","286","286","286","0.111","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.265","Wed, 20 Aug 2025 08:45:42 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/plugins/rselements/widgets/post-navigation/post-navigation.css?ver=6.9.4","2026-04-30 12:58:15"
"https://midlandfloors.com/wp-content/plugins/rselements/widgets/static-product/static-product.css?ver=6.9.4","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","420","420","420","0.164","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.246","Wed, 20 Aug 2025 08:45:42 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/plugins/rselements/widgets/static-product/static-product.css?ver=6.9.4","2026-04-30 12:58:15"
"https://midlandfloors.com/wp-content/plugins/block-editor-for-manychat/public/css/wp-manychat-public.css?ver=1.0.5","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","106","106","106","0.041","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.243","Mon, 18 Dec 2023 21:23:42 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/plugins/block-editor-for-manychat/public/css/wp-manychat-public.css?ver=1.0.5","2026-04-30 12:58:15"
"https://midlandfloors.com/wp-content/plugins/rs-header-footer-elementor/inc/widgets-css/frontend.css?ver=1.0.4","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","10476","10476","10476","4.082","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.248","Wed, 20 Aug 2025 08:48:06 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/plugins/rs-header-footer-elementor/inc/widgets-css/frontend.css?ver=1.0.4","2026-04-30 12:58:16"
"https://midlandfloors.com/wp-content/plugins/rselements/assets/css/headding-title.css?ver=6.9.4","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","2622","2622","2622","1.022","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.265","Wed, 20 Aug 2025 08:45:42 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/plugins/rselements/assets/css/headding-title.css?ver=6.9.4","2026-04-30 12:58:16"
"https://midlandfloors.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4872","4872","4872","1.899","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.277","Fri, 09 Jun 2023 05:49:24 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1","2026-04-30 12:58:16"
"https://midlandfloors.com/wp-content/plugins/rselements/widgets/flip-box/flip-box.css?ver=6.9.4","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1147","1147","1147","0.447","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.283","Wed, 20 Aug 2025 08:45:42 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/plugins/rselements/widgets/flip-box/flip-box.css?ver=6.9.4","2026-04-30 12:58:16"
"https://midlandfloors.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=4.0.5","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","15970","15970","15970","6.223","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.242","Thu, 30 Apr 2026 16:49:56 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=4.0.5","2026-04-30 12:58:16"
"https://midlandfloors.com/wp-content/plugins/rselements/widgets/animated-heading/animated-heading.css?ver=6.9.4","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","430","430","430","0.168","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.254","Wed, 20 Aug 2025 08:45:42 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/plugins/rselements/widgets/animated-heading/animated-heading.css?ver=6.9.4","2026-04-30 12:58:16"
"https://midlandfloors.com/wp-content/themes/fixhero/assets/css/bootstrap.min.css?ver=6.9.4","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","22986","22986","22986","8.957","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.256","Wed, 20 Aug 2025 08:47:31 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/themes/fixhero/assets/css/bootstrap.min.css?ver=6.9.4","2026-04-30 12:58:16"
"https://midlandfloors.com/wp-content/themes/fixhero/assets/js/waypoints.min.js?ver=2.0.3","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","2630","2630","2630","1.025","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.246","Wed, 20 Aug 2025 08:47:31 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/themes/fixhero/assets/js/waypoints.min.js?ver=2.0.3","2026-04-30 12:58:16"
"https://midlandfloors.com/wp-content/plugins/revslider/sr6/assets/js/rs6.min.js?ver=6.7.36","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.266","Mon, 18 Aug 2025 10:10:19 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/plugins/revslider/sr6/assets/js/rs6.min.js?ver=6.7.36","2026-04-30 12:58:16"
"https://midlandfloors.com/wp-content/plugins/rselements/widgets/progress-pie/progress-pie.css?ver=6.9.4","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","210","210","210","0.082","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.239","Wed, 20 Aug 2025 08:45:42 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/plugins/rselements/widgets/progress-pie/progress-pie.css?ver=6.9.4","2026-04-30 12:58:16"
"https://midlandfloors.com/wp-content/plugins/rselements/assets/js/slick.min.js?ver=201513434","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","10442","10442","10442","4.069","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.253","Wed, 20 Aug 2025 08:45:42 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/plugins/rselements/assets/js/slick.min.js?ver=201513434","2026-04-30 12:58:16"
"https://midlandfloors.com/wp-content/plugins/rselements/widgets/tooltip/rs-tooltip.css?ver=6.9.4","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","743","743","743","0.290","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.267","Wed, 20 Aug 2025 08:45:42 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/plugins/rselements/widgets/tooltip/rs-tooltip.css?ver=6.9.4","2026-04-30 12:58:17"
"https://midlandfloors.com/wp-content/plugins/rselements/widgets/blog-slider/blog-slider.css?ver=6.9.4","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","304","304","304","0.118","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.259","Wed, 20 Aug 2025 08:45:42 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/plugins/rselements/widgets/blog-slider/blog-slider.css?ver=6.9.4","2026-04-30 12:58:17"
"https://midlandfloors.com/commercial-hard-surface-floor-restoration/","text/html; charset=UTF-8","200","OK","Indexable","","Hard Surface Restoration & Maintenance | Midland Floor Care","59","543","Stone, tile, concrete, LVT, and VCT. Deep cleaning, refinishing, sealing, and ongoing programs to protect your floors and budget.","129","805","","0","","0","Commercial Hard Surface Restoration & Maintenance That Protects Your Investment","79","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://midlandfloors.com/commercial-hard-surface-floor-restoration/","","","","","","257306","31331","31331","12.209","","427","88","4.852","60.844","Normal","1.428","1","1","","45","39","0","100.000","44","28","0","2","2","0","","","","","1ffed493270d31173c584092fde77586","1.668","","","","","en","1.1","","","","","","https://midlandfloors.com/commercial-hard-surface-floor-restoration/","2026-04-30 12:58:15"
"https://midlandfloors.com/wp-includes/js/dist/dom-ready.min.js?ver=f77871ff7694fffea381","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","320","320","320","0.125","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.242","Wed, 31 Jan 2024 12:59:56 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-includes/js/dist/dom-ready.min.js?ver=f77871ff7694fffea381","2026-04-30 12:58:17"
"https://midlandfloors.com/wp-content/themes/fixhero/assets/css/magnific-popup.css?ver=6.9.4","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1816","1816","1816","0.708","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.257","Wed, 20 Aug 2025 08:47:31 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/themes/fixhero/assets/css/magnific-popup.css?ver=6.9.4","2026-04-30 12:58:17"
"https://midlandfloors.com/wp-content/plugins/rselements/widgets/circle-service/circle-service-widget.css?ver=6.9.4","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","868","868","868","0.338","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.250","Wed, 20 Aug 2025 08:45:42 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/plugins/rselements/widgets/circle-service/circle-service-widget.css?ver=6.9.4","2026-04-30 12:58:17"
"https://midlandfloors.com/wp-content/plugins/revslider/sr6/assets/js/rbtools.min.js?ver=6.7.36","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.252","Mon, 18 Aug 2025 10:10:19 GMT","","","","","1.1","","","","","","https://midlandfloors.com/wp-content/plugins/revslider/sr6/assets/js/rbtools.min.js?ver=6.7.36","2026-04-30 12:58:18"
"https://midlandfloors.com/wpautoterms/privacy-policy/","text/html; charset=UTF-8","200","OK","Indexable","","Privacy Policy - Commercial Floor Care Services | Washington DC - Maryland - VA","79","710","","0","0","","0","","0","Information Collection And Use","30","Log Data","8","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://midlandfloors.com/wpautoterms/privacy-policy/","","","","","","255955","31174","31174","12.148","","676","92","7.348","61.214","Normal","1.944","1","2","","86","39","0","100.000","40","25","0","2","2","0","","","","","35e918028599e42e9da39bc3a4ef881","1.835","","","","","en","1.1","","","","","","https://midlandfloors.com/wpautoterms/privacy-policy/","2026-04-30 12:58:16"
